author_name,text_title,event_id,start_page_event,end_page_event,page_event_number,line,narrative_status,conflict,harmony,partition,family_name,given_name,nickname,page_first_mentioned,gender,number,religion,relig_att_char,religious_conversion,vitality,cause_of_death,non-human,country_of_birth,presentmentioned,text_place_title,place_name,location_religion,relig_att_loc,geolocation,mentioned,location_name,location_country,short_description,wkt,locational_certainty,geometry,administrative_area,pub_year,gender_author,country_of_birth_author,author_birth_location,text_place_id,character_id,text_id,location_id,author_id,author_birth_id
"Hosain, Attia",Sunlight on a Broken Column,430,158,159,1,Nita was explosive when we met to discuss,NA,NA,NA,NA,Davis,Joan,NA,126,Female,Single,Christian,Nominal,NA,NA,NA,NA,NA,Present,University in Sunlight on a Broken Column,University,Unknown,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,427,434,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,430,158,159,1,Nita was explosive when we met to discuss,NA,NA,NA,NA,Hasan,Laila,NA,14,Female,Single,Muslim,NA,NA,NA,NA,NA,NA,Present,University in Sunlight on a Broken Column,University,Unknown,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,427,317,25,22,21,22
"Hosain, Attia",Sunlight on a Broken Column,430,158,159,1,Nita was explosive when we met to discuss,NA,NA,NA,NA,Unknown,Romana,NA,159,Female,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,University in Sunlight on a Broken Column,University,Unknown,NA,CREATED,NA,Lucknow University,India,Lucknow in UP,POINT(80.936033 26.863315),1. High confidence,Point,7 Metropolitan Area,1961,Female,India,Lucknow University,427,435,25,22,21,22
"Pritam, Amrita",Pinjar,437,25,25,2,Kammo fell on a heap of rubble,NA,NA,NA,FALSE,Unknown,Kammo,NA,23,Female,Single,Hindu,NA,NA,NA,NA,NA,NA,Present,Field in Pinjar,Field,Unknown,NA,CREATED,NA,Chatto Village: Field,Pakistan,NA,POINT(73.48647 32.576798),3. Conjectural,NA,NA,1950,Female,Pakistan,Mandi Bahauddin,2824,399,37,3110,35,36
"Pritam, Amrita",Pinjar,437,25,25,2,Kammo fell on a heap of rubble,NA,NA,NA,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Field in Pinjar,Field,Unknown,NA,CREATED,NA,Chatto Village: Field,Pakistan,NA,POINT(73.48647 32.576798),3. Conjectural,NA,NA,1950,Female,Pakistan,Mandi Bahauddin,2824,248,37,3110,35,36
"Pritam, Amrita",Pinjar,447,25,25,3,door was pushed open and Kammo burst in,NA,NA,NA,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,447,25,25,3,door was pushed open and Kammo burst in,NA,NA,NA,FALSE,Unknown,Kammo,NA,23,Female,Single,Hindu,NA,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,399,37,3114,35,36
"Pritam, Amrita",Pinjar,447,25,25,3,door was pushed open and Kammo burst in,NA,NA,NA,FALSE,Shaikh,Javed,NA,21,Male,Single,Muslim,NA,NA,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,445,37,3114,35,36
"Pritam, Amrita",Pinjar,449,25,25,4,Hamida again massaged Kammo’s foot,NA,NA,Interpersonal,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,449,25,25,4,Hamida again massaged Kammo’s foot,NA,NA,Interpersonal,FALSE,Unknown,Kammo,NA,23,Female,Single,Hindu,NA,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,399,37,3114,35,36
"Pritam, Amrita",Pinjar,450,26,27,1,One early morning Kammo came while,NA,NA,NA,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,450,26,27,1,One early morning Kammo came while,NA,NA,NA,FALSE,Unknown,Kammo,NA,23,Female,Single,Hindu,NA,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,399,37,3114,35,36
"Pritam, Amrita",Pinjar,451,27,27,2,“My aunt says that if I come to,NA,Religion,NA,TRUE,Unknown,Kammo,NA,23,Female,Single,Hindu,NA,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,399,37,3114,35,36
"Pritam, Amrita",Pinjar,451,27,27,2,“My aunt says that if I come to,NA,Religion,NA,TRUE,Kammo’s Aunt,Unknown,NA,25,Female,Single,Hindu,Speculation,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,443,37,3114,35,36
"Pritam, Amrita",Pinjar,451,27,27,2,“My aunt says that if I come to,NA,Religion,NA,TRUE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,457,27,27,3,Occasionally Hamida called on Rahima’s two wives,NA,NA,Interpersonal,FALSE,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rahima's house in Pinjar,Rahima's house,Muslim,NA,CREATED,TRUE,Sakar Village: Rahima's Home,Pakistan,Paroo is abducted to this village,POINT(73.544458 32.542291),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,458,248,37,3115,35,36
"Pritam, Amrita",Pinjar,457,27,27,3,Occasionally Hamida called on Rahima’s two wives,NA,NA,Interpersonal,FALSE,Rahima's Wives,Unknown,NA,27,Female,Group.Female-dominant,Muslim,Speculation,NA,NA,NA,NA,NA,Present,Rahima's house in Pinjar,Rahima's house,Muslim,NA,CREATED,TRUE,Sakar Village: Rahima's Home,Pakistan,Paroo is abducted to this village,POINT(73.544458 32.542291),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,458,455,37,3115,35,36
"Pritam, Amrita",Pinjar,524,36,36,2,In the evening Rashida cleansed the glass,NA,NA,NA,NA,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,297,37,3114,35,36
"Pritam, Amrita",Pinjar,524,36,36,2,In the evening Rashida cleansed the glass,NA,NA,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,524,36,36,2,In the evening Rashida cleansed the glass,NA,NA,NA,NA,Unknown,mad-woman's child,NA,35,Unknown,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,519,37,3114,35,36
"Pritam, Amrita",Pinjar,525,36,37,3,Hamida woke up with a start. Her new baby,NA,NA,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,525,36,37,3,Hamida woke up with a start. Her new baby,NA,NA,NA,NA,Shaikh,Javed,NA,21,Male,Single,Muslim,NA,NA,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,445,37,3114,35,36
"Pritam, Amrita",Pinjar,525,36,37,3,Hamida woke up with a start. Her new baby,NA,NA,NA,NA,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,297,37,3114,35,36
"Pritam, Amrita",Pinjar,525,36,37,3,Hamida woke up with a start. Her new baby,NA,NA,NA,NA,Unknown,mad-woman's child,NA,35,Unknown,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,519,37,3114,35,36
"Pritam, Amrita",Pinjar,530,40,40,1,One day the Hindu elders of the village sent for Rashida.,NA,Interpersonal,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,530,40,40,1,One day the Hindu elders of the village sent for Rashida.,NA,Interpersonal,NA,NA,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,297,37,3114,35,36
"Pritam, Amrita",Pinjar,530,40,40,1,One day the Hindu elders of the village sent for Rashida.,NA,Interpersonal,NA,NA,Unknown,mad-woman's child,NA,35,Unknown,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,519,37,3114,35,36
"Pritam, Amrita",Pinjar,530,40,40,1,One day the Hindu elders of the village sent for Rashida.,NA,Interpersonal,NA,NA,Unkown,Hindus of Sakkar,NA,37,Unknown,Faction,Hindu,NA,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,527,37,3114,35,36
"Pritam, Amrita",Pinjar,536,42,42,1,The Hindu elders stood up to indicate that the argument was at an end,NA,Religion,NA,NA,Unknown,water-carrier's woman,NA,38,Female,Group.Female-dominant,Hindu,Definitional,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,537,37,3114,35,36
"Pritam, Amrita",Pinjar,536,42,42,1,The Hindu elders stood up to indicate that the argument was at an end,NA,Religion,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,536,42,42,1,The Hindu elders stood up to indicate that the argument was at an end,NA,Religion,NA,NA,Unkown,Hindus of Sakkar,NA,37,Unknown,Faction,Hindu,NA,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,527,37,3114,35,36
"Pritam, Amrita",Pinjar,536,42,42,1,The Hindu elders stood up to indicate that the argument was at an end,NA,Religion,NA,NA,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,297,37,3114,35,36
"Pritam, Amrita",Pinjar,536,42,42,1,The Hindu elders stood up to indicate that the argument was at an end,NA,Religion,NA,NA,Unknown,mad-woman's child,NA,35,Unknown,Single,Unknown,NA,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,519,37,3114,35,36
"Pritam, Amrita",Pinjar,538,42,43,2,The water-carrier’s wife took the foundling from Hamida’s arms,NA,Religion,Interpersonal,NA,Unknown,water-carrier's woman,NA,38,Female,Group.Female-dominant,Hindu,Definitional,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,537,37,3114,35,36
"Pritam, Amrita",Pinjar,538,42,43,2,The water-carrier’s wife took the foundling from Hamida’s arms,NA,Religion,Interpersonal,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,541,43,43,2,Hamida beat her head against the wall and shed bitter tears,NA,NA,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,542,44,44,1,The next morning three men,NA,Religion,NA,NA,Shaikh,Rashida,NA,4,Male,Single,Muslim,Other-identified.Narrator other-attributed,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,297,37,3114,35,36
"Pritam, Amrita",Pinjar,542,44,44,1,The next morning three men,NA,Religion,NA,NA,Unknown,Three men,NA,44,Male,Group.Male-dominant,Hindu,Definitional,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,543,37,3114,35,36
"Pritam, Amrita",Pinjar,544,45,45,1,A week later the villager saw the foundling,NA,Religion,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,248,37,3114,35,36
"Pritam, Amrita",Pinjar,544,45,45,1,A week later the villager saw the foundling,NA,Religion,NA,NA,Unknown,villages,NA,43,Unknown,Group,Unknown,Speculation,NA,NA,NA,NA,NA,Present,Rashida's home in Pinjar,Rashida's home,Muslim,Speculation,CREATED,NA,Sakar Village: Rashid's Home,Pakistan,Paroo is abducted to this village,POINT(73.548589 32.544534),3. Conjectural,Point,10 Village/Civic Ward,1950,Female,Pakistan,Mandi Bahauddin,334,540,37,3114,35,36
"Pritam, Amrita",Pinjar,554,47,47,1,The sound of pipes and drums came to her ears and all at once the palanquin,NA,NA,NA,NA,Sahukars,Pooro,NA,1,Female,Single,Hindu,Other-identified.Narrator other-attributed,Hindu to Muslim,NA,NA,NA,Pakistan,Present,Rattoval in Pinjar,Rattoval,Unknown,Speculation,CREATED,NA,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,559,248,37,281,35,36
"Pritam, Amrita",Pinjar,560,48,48,1,The servant arranged the baggage,NA,NA,NA,NA,Unknown,Holy One,NA,45,Male,Single,Unknown,Speculation,NA,NA,NA,NA,NA,Present,Rattoval in Pinjar,Rattoval,Unknown,Speculation,CREATED,NA,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,559,561,37,281,35,36
"Pritam, Amrita",Pinjar,560,48,48,1,The servant arranged the baggage,NA,NA,NA,NA,Unknown,Old Servant of Rahima,NA,46,Unknown,Single,Unknown,Speculation,NA,NA,NA,NA,NA,Present,Rattoval in Pinjar,Rattoval,Unknown,Speculation,CREATED,NA,Rattoval Village,Pakistan,Neighboring village to Chatto Village,POINT(75.67175 30.745563),2. Probable location,Area,8 Municipal Corporation / Municipality / City Council,1950,Female,Pakistan,Mandi Bahauddin,559,551,37,281,35,36
